STEP;TIME;CAR;LEADER;LEADER_DISTANCE;DRIVING_DISTANCE;TCP_DUMP_MSGS;SIGNAL_STRENGTH
49;4.9s;car1;No leader;No leader;19.26599999999999;"[b'14:57:06.649879 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m @.@.H...........#...z,CAM::192.168.1.1::{""time"": ""3.8"", ""position"": ""(10.827999999999998, -4.8, 0)"", ""speed"": ""7.019999999999996"", ""leader"": ""None""}\n', b'14:57:06.656756 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F*..........#.....CAM::192.168.1.2::{""time"": ""3.8"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.749572 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m8@.@.H...........#...p/CAM::192.168.1.1::{""time"": ""3.9"", ""position"": ""(11.555999999999997, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""None""}\n', b'14:57:06.755941 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""3.9"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.849014 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...mI@.@.H...........#....)CAM::192.168.1.1::{""time"": ""4.0"", ""position"": ""(12.309999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'14:57:06.854613 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""4.0"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.949236 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...mX@.@.H...........#...r+CAM::192.168.1.1::{""time"": ""4.1"", ""position"": ""(13.089999999999996, -4.8, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""None""}\n', b'14:57:06.954351 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 97\n', b'E..}p.@.@.F...........#..iy.CAM::192.168.1.2::{""time"": ""4.1"", ""position"": ""(5.1, -4.8, 0)"", ""speed"": ""0.0"", ""leader"": ""car1""}\n', b'14:57:07.049610 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...md@.@.H...........#...t/CAM::192.168.1.1::{""time"": ""4.2"", ""position"": ""(13.895999999999994, -4.8, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""None""}\n', b'14:57:07.054875 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...p!@.@.E...........#..yd|CAM::192.168.1.2::{""time"": ""4.2"", ""position"": ""(5.1259999999999994, -4.8, 0)"", ""speed"": ""0.26"", ""leader"": ""car1""}\n', b'14:57:07.149206 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...mk@.@.H...........#...~*CAM::192.168.1.1::{""time"": ""4.3"", ""position"": ""(14.727999999999994, -4.8, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""None""}\n', b'14:57:07.155723 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...p0@.@.E...........#..x).CAM::192.168.1.2::{""time"": ""4.3"", ""position"": ""(5.177999999999999, -4.8, 0)"", ""speed"": ""0.52"", ""leader"": ""car1""}\n', b'14:57:07.249775 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...q*CAM::192.168.1.1::{""time"": ""4.4"", ""position"": ""(15.585999999999995, -4.8, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n', b'14:57:07.255547 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...p3@.@.E...........#..x\'.CAM::192.168.1.2::{""time"": ""4.4"", ""position"": ""(5.255999999999999, -4.8, 0)"", ""speed"": ""0.78"", ""leader"": ""car1""}\n', b'14:57:07.349988 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.H~..........#.....CAM::192.168.1.1::{""time"": ""4.5"", ""position"": ""(16.46999999999999, -4.8, 0)"", ""speed"": ""8.839999999999995"", ""leader"": ""None""}\n', b'14:57:07.354539 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...p=@.@.E...........#..x\'.CAM::192.168.1.2::{""time"": ""4.5"", ""position"": ""(5.359999999999999, -4.8, 0)"", ""speed"": ""1.04"", ""leader"": ""car1""}\n', b'14:57:07.450564 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.Ht..........#...n.CAM::192.168.1.1::{""time"": ""4.6"", ""position"": ""(17.379999999999992, -4.8, 0)"", ""speed"": ""9.099999999999994"", ""leader"": ""None""}\n', b'14:57:07.455962 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 111\n', b'E...pV@.@.E...........#..w._CAM::192.168.1.2::{""time"": ""4.6"", ""position"": ""(5.489999999999999, -4.8, 0)"", ""speed"": ""1.3"", ""leader"": ""car1""}\n', b'14:57:07.550425 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.Hr..........#...w.CAM::192.168.1.1::{""time"": ""4.7"", ""position"": ""(18.315999999999992, -4.8, 0)"", ""speed"": ""9.359999999999994"", ""leader"": ""None""}\n', b'14:57:07.555173 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...ph@.@.E...........#..x!.CAM::192.168.1.2::{""time"": ""4.7"", ""position"": ""(5.645999999999999, -4.8, 0)"", ""speed"": ""1.56"", ""leader"": ""car1""}\n', b'14:57:07.650567 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.Hm..........#.....CAM::192.168.1.1::{""time"": ""4.8"", ""position"": ""(19.27799999999999, -4.8, 0)"", ""speed"": ""9.619999999999994"", ""leader"": ""None""}\n', b'14:57:07.655099 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...pi@.@.E...........#..x..CAM::192.168.1.2::{""time"": ""4.8"", ""position"": ""(5.827999999999999, -4.8, 0)"", ""speed"": ""1.82"", ""leader"": ""car1""}\n']";-74.0@car1-wlan1
49;4.9s;car2;car1;6.7299999999999915;0.9359999999999999;"[b'14:57:06.751159 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""3.9"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.752246 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m8@.@.H...........#...p/CAM::192.168.1.1::{""time"": ""3.9"", ""position"": ""(11.555999999999997, -4.8, 0)"", ""speed"": ""7.279999999999996"", ""leader"": ""None""}\n', b'14:57:06.850724 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...o.@.@.F...........#.....CAM::192.168.1.2::{""time"": ""4.0"", ""position"": ""(-1073741824.0, -1073741824.0, 0)"", ""speed"": ""-1073741824.0"", ""leader"": ""None""}\n', b'14:57:06.851398 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...mI@.@.H...........#....)CAM::192.168.1.1::{""time"": ""4.0"", ""position"": ""(12.309999999999997, -4.8, 0)"", ""speed"": ""7.539999999999996"", ""leader"": ""None""}\n', b'14:57:06.951031 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 97\n', b'E..}p.@.@.F...........#..iy.CAM::192.168.1.2::{""time"": ""4.1"", ""position"": ""(5.1, -4.8, 0)"", ""speed"": ""0.0"", ""leader"": ""car1""}\n', b'14:57:06.951643 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...mX@.@.H...........#...r+CAM::192.168.1.1::{""time"": ""4.1"", ""position"": ""(13.089999999999996, -4.8, 0)"", ""speed"": ""7.799999999999995"", ""leader"": ""None""}\n', b'14:57:07.051383 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...p!@.@.E...........#..yd|CAM::192.168.1.2::{""time"": ""4.2"", ""position"": ""(5.1259999999999994, -4.8, 0)"", ""speed"": ""0.26"", ""leader"": ""car1""}\n', b'14:57:07.052448 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...md@.@.H...........#...t/CAM::192.168.1.1::{""time"": ""4.2"", ""position"": ""(13.895999999999994, -4.8, 0)"", ""speed"": ""8.059999999999995"", ""leader"": ""None""}\n', b'14:57:07.150882 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...p0@.@.E...........#..x).CAM::192.168.1.2::{""time"": ""4.3"", ""position"": ""(5.177999999999999, -4.8, 0)"", ""speed"": ""0.52"", ""leader"": ""car1""}\n', b'14:57:07.153313 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...mk@.@.H...........#...~*CAM::192.168.1.1::{""time"": ""4.3"", ""position"": ""(14.727999999999994, -4.8, 0)"", ""speed"": ""8.319999999999995"", ""leader"": ""None""}\n', b'14:57:07.252266 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...q*CAM::192.168.1.1::{""time"": ""4.4"", ""position"": ""(15.585999999999995, -4.8, 0)"", ""speed"": ""8.579999999999995"", ""leader"": ""None""}\n', b'14:57:07.252614 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...p3@.@.E...........#..x\'.CAM::192.168.1.2::{""time"": ""4.4"", ""position"": ""(5.255999999999999, -4.8, 0)"", ""speed"": ""0.78"", ""leader"": ""car1""}\n', b'14:57:07.351860 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...p=@.@.E...........#..x\'.CAM::192.168.1.2::{""time"": ""4.5"", ""position"": ""(5.359999999999999, -4.8, 0)"", ""speed"": ""1.04"", ""leader"": ""car1""}\n', b'14:57:07.352570 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.H~..........#.....CAM::192.168.1.1::{""time"": ""4.5"", ""position"": ""(16.46999999999999, -4.8, 0)"", ""speed"": ""8.839999999999995"", ""leader"": ""None""}\n', b'14:57:07.452484 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 111\n', b'E...pV@.@.E...........#..w._CAM::192.168.1.2::{""time"": ""4.6"", ""position"": ""(5.489999999999999, -4.8, 0)"", ""speed"": ""1.3"", ""leader"": ""car1""}\n', b'14:57:07.453132 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.Ht..........#...n.CAM::192.168.1.1::{""time"": ""4.6"", ""position"": ""(17.379999999999992, -4.8, 0)"", ""speed"": ""9.099999999999994"", ""leader"": ""None""}\n', b'14:57:07.552489 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...ph@.@.E...........#..x!.CAM::192.168.1.2::{""time"": ""4.7"", ""position"": ""(5.645999999999999, -4.8, 0)"", ""speed"": ""1.56"", ""leader"": ""car1""}\n', b'14:57:07.552960 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.Hr..........#...w.CAM::192.168.1.1::{""time"": ""4.7"", ""position"": ""(18.315999999999992, -4.8, 0)"", ""speed"": ""9.359999999999994"", ""leader"": ""None""}\n', b'14:57:07.652113 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 112\n', b'E...pi@.@.E...........#..x..CAM::192.168.1.2::{""time"": ""4.8"", ""position"": ""(5.827999999999999, -4.8, 0)"", ""speed"": ""1.82"", ""leader"": ""car1""}\n', b'14:57:07.653056 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.Hm..........#.....CAM::192.168.1.1::{""time"": ""4.8"", ""position"": ""(19.27799999999999, -4.8, 0)"", ""speed"": ""9.619999999999994"", ""leader"": ""None""}\n']";-76.0@car2-wlan1
50;5.0s;car1;No leader;No leader;20.27999999999999;[];-73.0@car1-wlan1
50;5.0s;car2;car1;7.509999999999991;1.17;[];-76.0@car2-wlan1
51;5.1s;car1;No leader;No leader;21.31999999999999;[];-73.0@car1-wlan1
51;5.1s;car2;car1;8.28999999999999;1.4299999999999997;[];-76.0@car2-wlan1
52;5.2s;car1;No leader;No leader;22.38599999999999;[];-73.0@car1-wlan1
52;5.2s;car2;car1;9.06999999999999;1.7159999999999993;[];-76.0@car2-wlan1
53;5.3s;car1;obs;69.22200000000001;23.477999999999987;[];-73.0@car1-wlan1
53;5.3s;car2;car1;9.849999999999987;2.0279999999999996;[];-76.0@car2-wlan1
54;5.4s;car1;obs;68.10400000000001;24.595999999999986;[];-72.0@car1-wlan1
54;5.4s;car2;car1;10.629999999999987;2.3659999999999997;[];-76.0@car2-wlan1
55;5.5s;car1;obs;66.96000000000002;25.739999999999984;[];-72.0@car1-wlan1
55;5.5s;car2;car1;11.409999999999986;2.7299999999999995;[];-76.0@car2-wlan1
56;5.6s;car1;obs;65.79000000000002;26.909999999999982;[];-72.0@car1-wlan1
56;5.6s;car2;car1;12.189999999999984;3.119999999999999;[];-76.0@car2-wlan1
57;5.7s;car1;obs;64.59400000000002;28.10599999999998;[];-72.0@car1-wlan1
57;5.7s;car2;car1;12.969999999999981;3.5359999999999996;[];-76.0@car2-wlan1
58;5.8s;car1;obs;63.37200000000003;29.327999999999978;[];-71.0@car1-wlan1
58;5.8s;car2;car1;13.749999999999979;3.9779999999999998;[];-76.0@car2-wlan1
59;5.9s;car1;obs;62.124000000000024;30.57599999999998;"[b'14:57:07.750746 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.HX..........#.....CAM::192.168.1.1::{""time"": ""4.9"", ""position"": ""(20.26599999999999, -4.8, 0)"", ""speed"": ""9.879999999999994"", ""leader"": ""None""}\n', b'14:57:07.755418 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 100\n', b'E...pv@.@.E...........#..l.SCAM::192.168.1.2::{""time"": ""4.9"", ""position"": ""(6.036, -4.8, 0)"", ""speed"": ""2.08"", ""leader"": ""car1""}\n', b'14:57:07.850526 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.HA..........#.....CAM::192.168.1.1::{""time"": ""5.0"", ""position"": ""(21.27999999999999, -4.8, 0)"", ""speed"": ""10.139999999999993"", ""leader"": ""None""}\n', b'14:57:07.855061 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 99\n', b'E...p.@.@.E...........#..k..CAM::192.168.1.2::{""time"": ""5.0"", ""position"": ""(6.27, -4.8, 0)"", ""speed"": ""2.34"", ""leader"": ""car1""}\n', b'14:57:07.950799 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H@..........#.....CAM::192.168.1.1::{""time"": ""5.1"", ""position"": ""(22.31999999999999, -4.8, 0)"", ""speed"": ""10.399999999999993"", ""leader"": ""None""}\n', b'14:57:07.956852 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E]..........#....:CAM::192.168.1.2::{""time"": ""5.1"", ""position"": ""(6.529999999999999, -4.8, 0)"", ""speed"": ""2.5999999999999996"", ""leader"": ""car1""}\n', b'14:57:08.050655 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H\'..........#.....CAM::192.168.1.1::{""time"": ""5.2"", ""position"": ""(23.38599999999999, -4.8, 0)"", ""speed"": ""10.659999999999993"", ""leader"": ""None""}\n', b'14:57:08.055540 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.EM..........#....ACAM::192.168.1.2::{""time"": ""5.2"", ""position"": ""(6.815999999999998, -4.8, 0)"", ""speed"": ""2.8599999999999994"", ""leader"": ""car1""}\n', b'14:57:08.151107 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...f[CAM::192.168.1.1::{""time"": ""5.3"", ""position"": ""(24.477999999999987, -4.8, 0)"", ""speed"": ""10.919999999999993"", ""leader"": ""obs""}\n', b'14:57:08.156415 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...p.@.@.E8..........#...P.CAM::192.168.1.2::{""time"": ""5.3"", ""position"": ""(7.127999999999999, -4.8, 0)"", ""speed"": ""3.119999999999999"", ""leader"": ""car1""}\n', b'14:57:08.251225 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...jVCAM::192.168.1.1::{""time"": ""5.4"", ""position"": ""(25.595999999999986, -4.8, 0)"", ""speed"": ""11.179999999999993"", ""leader"": ""obs""}\n', b'14:57:08.255971 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...p.@.@.E7..........#...L.CAM::192.168.1.2::{""time"": ""5.4"", ""position"": ""(7.465999999999999, -4.8, 0)"", ""speed"": ""3.379999999999999"", ""leader"": ""car1""}\n', b'14:57:08.351701 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...mQCAM::192.168.1.1::{""time"": ""5.5"", ""position"": ""(26.739999999999988, -4.8, 0)"", ""speed"": ""11.439999999999992"", ""leader"": ""obs""}\n', b'14:57:08.356835 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...p.@.@.E+..........#...@.CAM::192.168.1.2::{""time"": ""5.5"", ""position"": ""(7.829999999999999, -4.8, 0)"", ""speed"": ""3.639999999999999"", ""leader"": ""car1""}\n', b'14:57:08.451617 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...mJCAM::192.168.1.1::{""time"": ""5.6"", ""position"": ""(27.909999999999986, -4.8, 0)"", ""speed"": ""11.699999999999992"", ""leader"": ""obs""}\n', b'14:57:08.456689 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E...........#....;CAM::192.168.1.2::{""time"": ""5.6"", ""position"": ""(8.219999999999999, -4.8, 0)"", ""speed"": ""3.8999999999999986"", ""leader"": ""car1""}\n', b'14:57:08.551258 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.H...........#...H.CAM::192.168.1.1::{""time"": ""5.7"", ""position"": ""(29.10599999999998, -4.8, 0)"", ""speed"": ""11.959999999999992"", ""leader"": ""obs""}\n', b'14:57:08.555845 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...p.@.@.E...........#..y.+CAM::192.168.1.2::{""time"": ""5.7"", ""position"": ""(8.636, -4.8, 0)"", ""speed"": ""4.159999999999998"", ""leader"": ""car1""}\n', b'14:57:08.651696 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.G...........#...l_CAM::192.168.1.1::{""time"": ""5.8"", ""position"": ""(30.327999999999978, -4.8, 0)"", ""speed"": ""12.219999999999992"", ""leader"": ""obs""}\n', b'14:57:08.656284 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.E...........#..y.+CAM::192.168.1.2::{""time"": ""5.8"", ""position"": ""(9.078, -4.8, 0)"", ""speed"": ""4.419999999999998"", ""leader"": ""car1""}\n']";-71.0@car1-wlan1
59;5.9s;car2;car1;14.52999999999998;4.446;"[b'14:57:07.753137 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 100\n', b'E...pv@.@.E...........#..l.SCAM::192.168.1.2::{""time"": ""4.9"", ""position"": ""(6.036, -4.8, 0)"", ""speed"": ""2.08"", ""leader"": ""car1""}\n', b'14:57:07.753612 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...m.@.@.HX..........#.....CAM::192.168.1.1::{""time"": ""4.9"", ""position"": ""(20.26599999999999, -4.8, 0)"", ""speed"": ""9.879999999999994"", ""leader"": ""None""}\n', b'14:57:07.852111 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 99\n', b'E...p.@.@.E...........#..k..CAM::192.168.1.2::{""time"": ""5.0"", ""position"": ""(6.27, -4.8, 0)"", ""speed"": ""2.34"", ""leader"": ""car1""}\n', b'14:57:07.852976 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.HA..........#.....CAM::192.168.1.1::{""time"": ""5.0"", ""position"": ""(21.27999999999999, -4.8, 0)"", ""speed"": ""10.139999999999993"", ""leader"": ""None""}\n', b'14:57:07.952307 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E]..........#....:CAM::192.168.1.2::{""time"": ""5.1"", ""position"": ""(6.529999999999999, -4.8, 0)"", ""speed"": ""2.5999999999999996"", ""leader"": ""car1""}\n', b'14:57:07.955373 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H@..........#.....CAM::192.168.1.1::{""time"": ""5.1"", ""position"": ""(22.31999999999999, -4.8, 0)"", ""speed"": ""10.399999999999993"", ""leader"": ""None""}\n', b'14:57:08.052518 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.EM..........#....ACAM::192.168.1.2::{""time"": ""5.2"", ""position"": ""(6.815999999999998, -4.8, 0)"", ""speed"": ""2.8599999999999994"", ""leader"": ""car1""}\n', b'14:57:08.053235 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H\'..........#.....CAM::192.168.1.1::{""time"": ""5.2"", ""position"": ""(23.38599999999999, -4.8, 0)"", ""speed"": ""10.659999999999993"", ""leader"": ""None""}\n', b'14:57:08.152624 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...p.@.@.E8..........#...P.CAM::192.168.1.2::{""time"": ""5.3"", ""position"": ""(7.127999999999999, -4.8, 0)"", ""speed"": ""3.119999999999999"", ""leader"": ""car1""}\n', b'14:57:08.153556 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...f[CAM::192.168.1.1::{""time"": ""5.3"", ""position"": ""(24.477999999999987, -4.8, 0)"", ""speed"": ""10.919999999999993"", ""leader"": ""obs""}\n', b'14:57:08.252909 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...p.@.@.E7..........#...L.CAM::192.168.1.2::{""time"": ""5.4"", ""position"": ""(7.465999999999999, -4.8, 0)"", ""speed"": ""3.379999999999999"", ""leader"": ""car1""}\n', b'14:57:08.253829 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...jVCAM::192.168.1.1::{""time"": ""5.4"", ""position"": ""(25.595999999999986, -4.8, 0)"", ""speed"": ""11.179999999999993"", ""leader"": ""obs""}\n', b'14:57:08.352496 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 125\n', b'E...p.@.@.E+..........#...@.CAM::192.168.1.2::{""time"": ""5.5"", ""position"": ""(7.829999999999999, -4.8, 0)"", ""speed"": ""3.639999999999999"", ""leader"": ""car1""}\n', b'14:57:08.354641 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...mQCAM::192.168.1.1::{""time"": ""5.5"", ""position"": ""(26.739999999999988, -4.8, 0)"", ""speed"": ""11.439999999999992"", ""leader"": ""obs""}\n', b'14:57:08.453663 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 126\n', b'E...p.@.@.E...........#....;CAM::192.168.1.2::{""time"": ""5.6"", ""position"": ""(8.219999999999999, -4.8, 0)"", ""speed"": ""3.8999999999999986"", ""leader"": ""car1""}\n', b'14:57:08.454414 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...m.@.@.H...........#...mJCAM::192.168.1.1::{""time"": ""5.6"", ""position"": ""(27.909999999999986, -4.8, 0)"", ""speed"": ""11.699999999999992"", ""leader"": ""obs""}\n', b'14:57:08.553149 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...p.@.@.E...........#..y.+CAM::192.168.1.2::{""time"": ""5.7"", ""position"": ""(8.636, -4.8, 0)"", ""speed"": ""4.159999999999998"", ""leader"": ""car1""}\n', b'14:57:08.553929 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 125\n', b'E...n.@.@.H...........#...H.CAM::192.168.1.1::{""time"": ""5.7"", ""position"": ""(29.10599999999998, -4.8, 0)"", ""speed"": ""11.959999999999992"", ""leader"": ""obs""}\n', b'14:57:08.653225 IP 192.168.1.2.34202 > 192.168.1.255.9090: UDP, length 113\n', b'E...q.@.@.E...........#..y.+CAM::192.168.1.2::{""time"": ""5.8"", ""position"": ""(9.078, -4.8, 0)"", ""speed"": ""4.419999999999998"", ""leader"": ""car1""}\n', b'14:57:08.654328 IP 192.168.1.1.33197 > 192.168.1.255.9090: UDP, length 126\n', b'E...n.@.@.G...........#...l_CAM::192.168.1.1::{""time"": ""5.8"", ""position"": ""(30.327999999999978, -4.8, 0)"", ""speed"": ""12.219999999999992"", ""leader"": ""obs""}\n']";-76.0@car2-wlan1
60;6.0s;car1;obs;60.85000000000002;31.84999999999998;[];-71.0@car1-wlan1
60;6.0s;car2;car1;15.309999999999981;4.9399999999999995;[];-76.0@car2-wlan1
61;6.1s;car1;obs;59.550000000000026;33.14999999999998;[];-70.0@car1-wlan1
61;6.1s;car2;car1;16.08999999999998;5.459999999999999;[];-75.0@car2-wlan1
62;6.2s;car1;obs;58.246693129878395;34.45330687012161;[];-70.0@car1-wlan1
62;6.2s;car2;car1;16.84730687012161;6.0059999999999985;[];-75.0@car2-wlan1
63;6.3s;car1;obs;56.943386259756764;35.75661374024324;[];-70.0@car1-wlan1
63;6.3s;car2;car1;17.57861374024324;6.577999999999998;[];-75.0@car2-wlan1
64;6.4s;car1;obs;55.64007938963513;37.05992061036487;[];-70.0@car1-wlan1
64;6.4s;car2;car1;18.283920610364873;7.175999999999997;[];-75.0@car2-wlan1
65;6.5s;car1;obs;54.3367725195135;38.3632274804865;[];-69.0@car1-wlan1
65;6.5s;car2;car1;18.963227480486506;7.799999999999995;[];-75.0@car2-wlan1
66;6.6s;car1;obs;53.03346564939187;39.66653435060813;[];-69.0@car1-wlan1
66;6.6s;car2;car1;19.616534350608134;8.449999999999996;[];-75.0@car2-wlan1
67;6.7s;car1;obs;51.73015877927024;40.96984122072976;[];-68.0@car1-wlan1
67;6.7s;car2;car1;20.243841220729767;9.125999999999996;[];-75.0@car2-wlan1
68;6.8s;car1;obs;50.42685190914861;42.27314809085139;[];-68.0@car1-wlan1
68;6.8s;car2;car1;20.845148090851396;9.827999999999996;[];-75.0@car2-wlan1
